ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006936,muscle contraction,117/5933,312/29008,2.49E-12,7.84E-11,3.81E-11,Trpm4/Dock5/Jup/Tpm1/Trpa1/P2rx2/Kcnd3/Mybpc2/Tnnt1/Myh11/Abat/Gdnf/Arg2/Trpv4/Cacna1g/Edn1/Cd38/Flna/Prkg1/Adrb1/Myom3/Smtn/Nr4a1/Sgcd/Akap9/Eno1/Kcnq1/Smad5/Bin1/Zc3h12a/Ada/Ctnna3/Myh3/Pde4b/Pgam2/Gaa/Drd1/Chga/Tmod2/Tbx3/Grk2/Calca/Oxtr/Chrna1/Anxa6/Kit/Ncf1/Chrm3/Npnt/Ank2/Mybpc3/Gata4/Sulf1/Tacr1/Comp/Sod1/Tmod1/Htr1d/Agrn/Vegfb/Adra2c/Flt1/Myl3/Agt/Tnnc2/Kcne3/Itga2/Kcnn2/Myl6/Scn5a/Mylk2/Psen2/Tbx2/Nkx2-5/Scn4b/P2rx1/Smad7/Ttn/Neurog1/Fgf13/Htr7/Edn2/Cacna2d1/Npy1r/Adra2a/Trim63/Atp2a1/Myocd/Myl2/Atp8a2/Chrnb4/Ryr1/Tpcn2/Dsg2/Slc8a3/Slc8a1/Lmod3/Kcne2/Chrng/Jsrp1/Dbn1/Myom2/Hcn4/Tpm2/Rcsd1/Gsn/Grip2/Ppp1r13l/Hsbp1/Map2k1/Ghsr/Tbx20/Glra1/Hdac4/Tnnt2/Ucn/Rangrf,117
GO:0007163,establishment or maintenance of cell polarity,92/5933,226/29008,2.72E-12,8.53E-11,4.15E-11,Llgl2/Camsap3/Rap1b/Rac1/Fscn1/Mtcl1/Cyrib/Ezr/Pard6g/Lmna/Ephb1/Nek3/Fez1/Rufy3/Jam3/Dst/Rhoc/Mcph1/Sh3bp1/Hsp90ab1/Rhoh/Actb/Nsfl1c/Spry1/Fbxw11/Fscn2/Shtn1/Cyp26b1/Ndel1/Rhobtb2/Itgb1/Crb2/Arfgef1/Wnt7b/Actr2/Atn1/Gja1/Rhog/Hey1/Arhgef2/Tcirg1/Wnt11/Wnt7a/Parva/Syne2/Slc9a3r1/Myo9b/Rac3/Eya1/Myh9/Tcf15/Fam89b/Dynlt1b/Flot2/Spry2/Prickle2/Spag6l/Sipa1l3/Cdh5/Ptk7/Lama1/Prkci/Pafah1b1/Lin7c/Brsk2/Cfl1/Hsp90aa1/Rhod/Ust/Shh/Pard3/Fgf13/Brsk1/Foxf1/Dock2/Dlg3/Coro7/Dlg5/Dock8/Pard3b/Pdcd6ip/Ccr7/Lims1/Gsn/Bcas3/Rictor/Llgl1/Sapcd2/Mark2/Misp/Parvb/Prkcz,92
GO:0090090,negative regulation of canonical Wnt signaling pathway,63/5933,133/29008,3.17E-12,9.89E-11,4.81E-11,Apoe/Tpbgl/Ptpro/Dkkl1/Mllt3/Siah2/Tcf7l2/Gli3/Cdh1/Ror2/Nkd1/Foxo3/Mesp1/Egr1/Sox9/Ankrd6/Tle5/Kremen1/Gli1/Prickle1/Dkk1/Hdac2/Ctnnd1/Tle4/Lats2/Mcc/Rapgef1/Wnt11/Tmem88/Lrp4/Frzb/Notch1/Limd1/Sfrp5/Pfdn5/Amfr/Slc9a3r1/Ptpru/Sfrp2/Ruvbl2/Lzts2/Shisa6/Sox13/Sost/Sfrp1/Sfrp4/Notum/Axin2/Nkx2-5/Hdac1/Shh/Fzd6/Dact3/Dact1/Dab2ip/Sostdc1/Mad2l2/Tle6/Amer2/Dkk3/Apc2/Cthrc1/Dkk2,63
GO:0030072,peptide hormone secretion,109/5933,285/29008,3.29E-12,1.02E-10,4.95E-11,Adcy8/Trpm4/Rptor/Jagn1/Pim3/Gipr/Cckbr/Rac1/Cask/Syt9/Prkce/Trpa1/Rab11fip5/Irs1/Tcf7l2/Foxa2/Jak2/Abat/Rest/Vgf/Sirt4/Trpv4/Rbm4/Rims2/Glud1/Efna5/Edn1/Rfx6/Rph3al/Ppard/Cd38/Psmd9/Sidt2/Kcnj11/Inhbb/Sox4/Cpe/Ccn3/Syt7/Kiss1/Kcnq1/Gja1/Acvr1c/Tcirg1/Npff/Gpld1/Ffar1/Pick1/Arrb1/Trh/Chga/Epha5/Srebf1/Nlgn2/Fam3b/Crhr2/Pde3b/Sybu/Ildr1/Nrxn1/Kcnb1/Pax8/Lrp5/Chd7/Mtnr1a/Ffar2/Lif/Nos2/Zbed6/Nr1d1/Rbp4/Sct/Lepr/Neurod1/Ptpn11/Ghrh/Sfrp1/Hmgn3/Nkx6-1/Brsk2/Gpr39/Adcy5/Baiap3/Pparg/Atg7/Adcyap1/Tnfsf11/Il6/Adra2a/Pex5l/Pfkm/Apln/Uqcc2/Crhbp/Slc8b1/Park7/Clcf1/Camk2n1/Tfap2b/Cnr1/Cacna1e/Pde1c/Pde8b/Crhr1/Ghsr/Tfr2/Ptprn/Ucn/C1qtnf12,109
GO:0010038,response to metal ion,111/5933,292/29008,3.29E-12,1.02E-10,4.95E-11,Ass1/Adcy8/Prkaa1/Mmp9/Rasal1/Gipr/Cpne8/Mapk3/Syt9/Cpne2/Jund/Mef2a/Nfe2l2/Crip1/Cdh1/Plcd1/Foxa2/Kcnj1/Abat/Grin2a/A3galt2/Snca/Mapt/Cacna1g/Glud1/Plcg2/Ppp2cb/Atp12a/Bnip3/Sord/Braf/Trpc3/Kcnh1/Syt7/Kcnip3/Pkd2/Casp6/Fxn/Pef1/Slc1a1/Ppif/Tcirg1/Gpld1/Bcl2/Pgam2/Slc30a2/Bmp6/Camk2b/Haao/Nrxn1/Syt5/Cybrd1/Anxa7/Slc25a12/Rasgrp2/Syt2/Sod1/Kcnmb1/Clic4/Ect2/Nptx1/Apobec1/Id2/Mt2/Itpkb/Fibin/Slc25a13/Atp13a2/Aco1/Hcn1/Syt17/Scn5a/Adcy7/Atp7b/Gpr39/Prkaa2/Shh/Ttn/Lgmn/Pklr/Cpne5/Lrrk2/Cnga3/Syt12/Pparg/Cdk4/Cyp27b1/Fabp4/Entpd6/Syt10/Alad/Slc34a1/Crhbp/Park7/Slc40a1/Slc25a24/Syt4/Ank3/Gsn/Neurod2/Pde1c/Aanat/Iqgap1/Tfr2/Fos/Abcc2/Glra1/Tnnt2/Cpne4/Aldob/Mt3,111
GO:0001649,osteoblast differentiation,90/5933,220/29008,3.37E-12,1.04E-10,5.04E-11,Epha2/Trpm4/Tgfbr3/Bmp7/Hand2/Bmpr1a/Jund/Mapk11/Asf1a/Nfatc1/Lmna/Id1/Gli3/Hdac5/Nell1/Fgf9/Acvr2a/Id3/Atf4/Dlx5/Igfbp3/Rest/Sox9/Pdlim7/Ski/Gli1/Ahr/Mir2861/Rorb/Nf1/Fndc3b/Col1a1/Lox/Rspo2/Wnt7b/Fbn2/Acvr1/Wnt3/Smad5/Gnas/Gja1/Shox2/Hey1/Cited1/Tcirg1/Wnt11/Igfbp5/Sema4d/Notch1/Id4/Limd1/Clic1/Bmp2/Cebpb/Adar/Sfrp2/Bmp6/Wnt3a/Mef2d/Gdf10/Npnt/Bmpr2/Bmp8a/Lrp5/Ccn4/Jag1/Nbr1/Ptch1/Chrd/Id2/Mir205/Twist1/Mir338/Sfrp1/Glis1/Axin2/Shh/Pparg/Il6/Map3k7/Smad6/Cd276/Sox11/Fgf2/Tmem119/Smad1/Ihh/Creb3l1/Hdac4/Cthrc1,90
GO:0051047,positive regulation of secretion,145/5933,415/29008,3.73E-12,1.14E-10,5.55E-11,Adcy8/Trpm4/Slc6a4/Avpr1a/Gipr/Cckbr/Rac1/Cask/Syt9/Prkce/Ezr/Trpa1/Wls/Irs1/Tcf7l2/Plcd1/Bcl2l1/Cadps/Foxl2/Cd2ap/Acvr2a/Jak2/Abat/Tnfrsf11a/Cacna1b/Stxbp1/Cdk5r2/Unc13d/Snca/Cacna1g/Glud1/Edn1/Rfx6/Tgfb1/Tgfb2/Rph3al/Ppard/Nr1h2/Cd38/Unc13a/Rab3a/Nr3c1/Rtn4/Psmd9/Adrb1/Dtnbp1/Rab15/Nkx3-1/Stxbp5/Map1lc3b/Inhbb/Sox4/Gnai2/Cacna1i/Gal/Ptges/Syt7/Cntf/Kiss1/Kcnq1/Exph5/Ncs1/Gja1/Tlr2/Gata2/Gata1/Tgfb3/Myo5b/Gpld1/Ffar1/Arrb1/Pla2g10/Retn/Trh/Bmp2/Ptpn23/Grk2/Oxtr/Cd33/Bmp6/Nlgn2/Crhr2/Sybu/Kcnn4/Cck/Nell2/Ildr1/Kcnb1/Mif/Fgfr4/Unc13b/Tacr1/Lif/Gab2/Rbp4/Sct/Agt/Ankrd1/Lepr/Cxcl12/Atp13a2/Ptpn11/Ghrh/Grin2b/Cadps2/Nkx6-1/Grik1/Gpr39/Sstr4/Lgals3/Baiap3/Ttn/Dpysl2/Snx4/Cyp19a1/Edn2/Atg7/Adcyap1/Cyp27b1/Tnfsf11/Fcer1g/Syt10/Prkcq/Slc18a1/Oprk1/Pex5l/Pfkm/Ang2/Apln/Snx5/Vamp8/Sox11/Ntsr1/Slc6a1/Clcf1/Camk2n1/Syt4/Pdcd6ip/Syk/Crhr1/Tfr2/Sytl2/Ucn/C1qtnf12/Nmb,145
GO:0048864,stem cell development,50/5933,95/29008,3.86E-12,1.18E-10,5.72E-11,Fgf15/Sema6a/Nrtn/Alx1/Sema6b/Bmp7/Sema3d/Hand2/Mapk3/Bmpr1a/Aldh1a2/Foxc1/Ret/Pitx2/Gdnf/Nrp2/Nrp1/Pax3/Sox9/Sema6c/Edn1/Dicer1/Cited2/Sema5a/Foxc2/Cyp26c1/Wnt7b/Msi2/Acvr1/Cyp26a1/Pef1/Rdh10/Sema4d/Wnt7a/Erbb4/Sema4g/Anxa6/Jag1/Twist1/Tbx1/Nolc1/Cfl1/Shh/Sema6d/Sema3f/Sox11/Fgf2/Sema3e/Sema4a/Sema7a,50
GO:0072175,epithelial tube formation,74/5933,168/29008,3.94E-12,1.19E-10,5.77E-11,Six1/Plxnb2/Alx1/Trim71/Bmp7/Mib1/Irx3/Tead2/Tsc1/Sec24b/Lmo4/Lrp6/Rarg/St14/Nodal/Dvl3/Ret/Cc2d2a/Gdnf/Cobl/Pax3/Sox9/Ski/Celsr1/Sufu/Gdf7/Zic2/Tgfb1/Grhl3/Tgfb2/Prickle1/Sall4/Zic5/Casp8/Cited2/Sox4/Pax2/Irx1/Adm/T/Grhl2/Irx2/Ipmk/Sfrp5/Sfrp2/Shank3/Pax8/Arid1a/Six4/Rgma/Ptch1/Ptk7/Wnt9b/Fzd3/Twist1/Specc1l/Pik3cd/Sfrp1/Gatad2a/Hectd1/Cfl1/Cecr2/Traf6/Shh/Enah/Fzd6/Mks1/Tmed2/Map3k7/Rara/Sox11/Fgf2/Deaf1/Cthrc1,74
GO:0009416,response to light stimulus,119/5933,321/29008,3.95E-12,1.19E-10,5.77E-11,Prkaa1/Mmp9/Mapk10/Tanc1/Per1/Tulp1/Ddb1/Kras/Nedd4/N4bp1/Slc24a4/Crip1/Meis2/Agap3/Nr2f6/Fbxl3/Mettl3/Ndrg4/Sde2/Crebbp/Mta1/Grin2a/Fbxl17/Rbm4/Cry1/Synpo/Lrrn4/Timp1/Ext1/Ccnd1/Mc1r/Cds2/Yy1/Tafa2/Prkcd/Zbtb1/Gpr88/Akt2/Elane/Braf/Kdm1a/Eif2ak4/Ppp1r1b/1700007K13Rik/Sema5a/Nf1/Sgk1/Itgb1/Rrh/Pclaf/Sik1/Usp47/Rgs14/Trim32/Rela/Ercc4/Rs1/Arrb1/Bak1/Fbxl21/Bcl2/Best1/Nlgn3/Gnb1/Drd1/Ap1s2/Ruvbl2/Dcdc2a/Cpt1b/Cck/Pmaip1/Kit/Trp53inp1/Pml/Slc1a3/Abca7/Casp7/Pde1b/Il12a/Dhx36/Rbp4/Id2/Sct/Usf1/Rgs9bp/Gnb5/Prcd/Opn1sw/Bmf/Drd5/Brsk1/Pcp2/Map4k3/Pparg/Rpl26/Il12b/Fech/B4galt2/Cat/Hyal2/Hrh1/Cacnb4/Atp8a2/Atr/Tmem161a/Bax/Impact/Pbk/Prph2/Rev1/Nsmce3/Cacna1e/Aanat/Pde8b/Crhr1/Ppp1cc/Deaf1/Ube2a/Trpm1,119
GO:0045927,positive regulation of growth,119/5933,321/29008,3.95E-12,1.19E-10,5.77E-11,Sh3glb1/Tgfbr3/Rptor/Dll1/Ikzf1/Avpr1a/Apoe/Rasal1/Ybx3/Pim1/Wt1/Sox15/Pin1/Bmpr1a/Gpam/Ezr/Eif4g1/Mfsd2a/Commd5/Fgf9/Pou3f2/Tnfrsf12a/N6amt1/Rufy3/Serpine1/Nrp1/Flt4/Stat5a/Mapt/Rims2/Gata6/Efna5/Edn1/Tgfb2/Gli1/Pou4f2/Ppard/Cd38/Unc13a/F2/Klhl22/Cdh4/Nr3c1/Rtn4/Itsn2/Ahr/Adrb1/Shtn1/Ndel1/Bcl11a/Sema5a/Sgk1/Rftn1/Exosc9/Cyfip1/Usp47/Trpv2/Cntf/Parp2/Wnt3/Fxn/Slc6a3/Trim32/Sema4d/Myo5b/Notch1/Hbegf/Cdk1/Bcl2/Anapc2/Erbb4/Sfrp2/Dnph1/Wnt3a/Pex5/Bmpr2/Mmp14/Chd7/Gata4/Ccn4/Syt2/Cxcl16/Agrn/Ntn1/Agt/Cxcl12/Limk1/Ghrh/Sfrp1/Pafah1b1/Golga4/Syt17/Vil1/Cfl1/Zfpm2/Tbx2/Smad7/Cpne5/Arx/Dscam/Ncoa3/Ocm/Atp8a2/Disc1/Uts2r/Crabp2/Stat5b/Rnf157/Foxs1/Dbn1/Syt4/Fgf2/Ghsr/Tbx20/Armc10/Ucn/Lgi1/Exosc2/Sema7a,119
GO:0015849,organic acid transport,117/5933,314/29008,4.06E-12,1.21E-10,5.89E-11,Avpr1a/Apoe/Slc17a7/Gm5724/Llgl2/Abcd3/Slc29a4/Slc25a10/Slc3a2/Slc25a22/Lhcgr/Htr1b/Slc16a3/Mfsd12/Mfsd2a/Slc7a7/Slc38a1/Pla2g2c/Abat/Tnfrsf11a/Arg2/Stxbp1/Slc23a1/Fis1/Slc66a1/Snca/Edn1/Ppard/Prkcd/Nr3c1/Slc36a4/Akt2/Dtnbp1/Slc7a1/Nf1/Itgb1/Slc6a5/Ptges/Nmur2/Abcb1a/Slc6a7/Gja1/Slc1a1/Slc38a4/Slc7a10/Lrrc8d/Pla2g10/Trh/Slc9a3r1/Pla2g5/Cpt1b/Cck/Slc5a8/Sfxn1/Slc1a3/Slc22a13/Slc38a10/Slc25a12/Mif/Slc17a5/Slc13a2/Slc25a18/Slc16a7/Gm6614/Ace/Slc7a4/Slc36a3/Agt/Slc25a13/Pla2g12a/Abcd4/Slc6a17/Slc25a45/Grin2b/Repin1/Slc38a8/Slc22a4/Grik1/Nfkbie/Apba1/Erfe/Slc7a5/Sstr4/Slc38a2/Abcc4/Grm2/Dpysl2/Drd4/Pparg/Fabp4/Tnfsf11/Lrrc8c/Cacnb4/Mip/Slc1a6/Slc25a1/Fabp1/Npy5r/Ntsr1/Slc6a1/Fabp5/Syt4/Slc25a21/Pla2g1b/Syk/Slc25a48/Slc25a17/Plin2/Slc15a4/Slc7a14/Ntrk2/Abcc2/Cacna1a/Lrrc8e/Atp8b1/Nmb/Gfap,117
GO:0048511,rhythmic process,115/5933,307/29008,4.14E-12,1.23E-10,5.96E-11,Ass1/Prkaa1/Slc6a4/Cdk5r1/Prkcg/Plekha1/Chrna7/Cckbr/Mapk10/Per1/Bhlhe41/Lhcgr/Klf10/Ddb1/Siah2/Id1/Relb/Nr2f6/Fbxl3/Id3/Mettl3/Rack1/Foxo3/Atf4/Crebbp/Tnfrsf11a/Nos3/Mta1/Egr1/Grin2a/Fbxl17/Stat5a/Dhx9/Rbm4/Cry1/Amh/Src/Usp7/Naglu/Fbxw11/Ahr/Adrb1/Rorb/Hdac2/Sox14/Rai1/Ahcy/Sik1/Adrm1/Kiss1/Kcnq1/Inhba/Kcnd2/Cavin3/Zfhx3/Kdm5b/Arntl2/Ada/Cdk1/Arrb1/Id4/Fbxl21/Atf5/Nlgn3/Retn/Drd1/Grk2/Ptx3/Srebf1/Rora/Cyp7b1/Pml/Kcna2/Tef/Sohlh2/Mtnr1a/Esr2/Prmt5/Nos2/Nr1d1/Mc3r/Id2/Sfpq/Tyro3/Agt/Lepr/Twist1/Ghrh/Grin2b/Esr1/Hdac1/Prkaa2/Htr7/Drd4/Edn2/Pparg/Atg7/Mybbp1a/Il6/Hrh1/Uts2r/Usp9x/Dyrk1a/Stat5b/Hs3st2/Npy5r/Enpp2/Nkx2-1/Npas2/Ngfr/Nfil3/Aanat/Ppp1cc/Ntrk2/Ptprn,115
GO:0006816,calcium ion transport,150/5933,434/29008,4.14E-12,1.23E-10,5.96E-11,Tmco1/Jak3/Trpm4/Ahnak/Chrna7/Cask/Cachd1/Prkce/Lhcgr/Trpa1/Slc24a4/Nfatc1/Nalcn/Gsto1/Nos3/Slc24a3/Serpine1/Cacna1b/Pdgfrb/Grin2a/Snca/Trpv4/Cemip/Hap1/Cacna1g/Jph4/Edn1/Tgfb1/Plcg2/Tgfb2/Inpp5k/F2/Ahr/Adrb1/Trpc3/Gpr35/Epo/Micu3/Gnai2/Cacna1i/Calcr/Ubqln1/Nmur2/Tmc1/Jph2/Hrc/Trpv2/Slc35g1/Bin1/Cracr2a/Gja1/Pkd2/Nol3/Tlr9/Cacna2d3/Micu2/Trpm6/Ffar1/Bak1/Pde4b/Trpm8/Bcl2/Cacnb1/Best1/Oprd1/Vdac1/Drd1/Cabp1/Calca/Slc24a5/Cd33/Mcoln2/Crhr2/Camk2b/Kcnn4/Wnt3a/Camk2g/Anxa6/Pml/Aplnr/Rapgef3/Ank2/Chd7/Afg3l2/Ramp2/Epb41/Catsper3/Itgav/Cacnb3/Coro1a/Myb/Plcg1/F2rl3/Dysf/Ace/Agt/Kcne3/Cxcl12/Gnb5/Grin2c/Pkd2l1/Grin2b/Psen2/Jph3/Gpr39/Bbc3/Lgals3/P2rx1/Atp2a3/Drd4/Nos1ap/Bhlha15/Icam1/Srl/Cacna2d1/Cyp27b1/Atp2a1/Sln/Cx3cl1/Grin3b/Hrh1/Cacnb4/Pdgfb/Ryr1/Itgb3/Bax/Tpcn2/Rrad/Prkcb/Slc8a3/Slc8b1/Slc8a1/Ntsr1/Slc24a1/Kcne2/Jsrp1/P2ry6/Fgf2/Cacng5/Nalf2/Cacna1e/Ramp3/Trpv5/Orai2/Fcrl5/Ucn/Cacna1a/Cdh23/Agtr1a/Trpm1,150
GO:0060021,roof of mouth development,52/5933,101/29008,4.42E-12,1.30E-10,6.33E-11,Anp32b/Alx1/Sos1/Tgfbr3/Vax1/Hand2/Tmem107/Foxf2/Plekha1/Arid5b/Bmpr1a/Pds5a/Lef1/Lrp6/Prrx1/Gli3/Itgb8/Dlx5/Ski/Dlx6/Gdf11/Ephb2/Tgfb2/Mmp25/Zfp950/Wfikkn1/Msx1/Prdm16/Inhba/Intu/Wnt11/Tgfb3/Wnt7a/Tbx3/Itgb6/Wnt3a/Ephb3/Lrrc32/Tgfbr2/Chd7/Wnt9b/Tbx1/Bcor/Tbx2/Wnt8a/Shh/Cplane1/Bnc2/Sox11/Alx4/Insig1/Irf6,52
GO:0010977,negative regulation of neuron projection development,72/5933,162/29008,4.52E-12,1.33E-10,6.45E-11,Slit2/Sema6a/Sema6b/Cdk5r1/Apoe/Sema3d/Ptprs/Tsc1/Efemp1/Rtn4rl1/Dpysl3/Rap1gap2/Rtn4rl2/Trim46/Efna1/Rufy3/Nrp1/Sema6c/Trpv4/Ephb2/Kremen1/Cd38/Dkk1/Rtn4/Flna/Dtnbp1/Rit2/Hdac2/Bcl11a/Sema5a/Fat3/Trak2/Paqr3/Mdm2/Il15ra/Wnt3/Sez6/Sema4d/Lrp4/H2-K1/Nlgn3/Sema4g/Rab29/D130043K22Rik/Wnt3a/Zfp365/Spock1/Pmp22/Rgma/Ntn1/Itm2c/Pafah1b1/Tsku/Epha3/Fgf13/Lrrk2/Sema6d/Mbp/Slit1/Minar1/Fstl4/Ryk/Sema3f/Lrig2/Ngfr/Klk8/Sema3e/Sema4a/Mt3/Sema7a/Gfap/H2-D1,72
GO:0006814,sodium ion transport,97/5933,245/29008,4.91E-12,1.43E-10,6.97E-11,Trpm4/Slc6a4/Akt3/Slc17a7/Slc5a5/Commd9/Ywhah/Per1/Fxyd6/Nedd4/Slc24a4/Slc6a21/Slc5a1/Slc9a8/Slc9a9/Nalcn/Slc4a4/Slc38a1/Kcnj1/Fgf11/Nos3/Slc24a3/Slc23a1/Slc6a8/Slc5a4b/Atp1b3/Edn1/Tgfb1/Atp12a/Fxyd7/Slc9a6/Akt2/Slc9b1/Scn9a/Sgk1/Slc6a16/Slc5a2/Slc6a5/Sik1/Ikbkb/Kcnq1/Gnas/Slc6a7/Pkd2/Slc6a3/Wnk4/Fgf12/Slc38a4/Stk39/Slc9a3r1/Slc24a5/Scn8a/Slc5a8/Scnn1a/Slc38a10/Nkain2/Slc9a2/Slc9a7/Catsper3/Slc13a2/Agrn/Nkain1/Hcn3/Kcne3/Slc6a2/Dnm2/Slc17a6/Pkd2l1/Slc6a17/Hcn1/Scn2a/Slc38a8/Scn5a/Slc22a4/Nkx2-5/Scn4b/Slc38a2/Hecw2/Fgf13/Drd4/Asic4/Hcn2/Slc5a10/Tpcn2/Slc34a1/Slc8a3/Slc8b1/Slc8a1/Wnk2/Slc24a1/Tesc/Slc6a1/Hcn4/Ank3/Klhl24/Slc5a11/Rangrf,97
GO:0060996,dendritic spine development,61/5933,128/29008,5.02E-12,1.46E-10,7.09E-11,Eef2k/Cdk5r1/Apoe/Ptprs/Grn/Git1/Rac1/Cask/Ppp1r9a/Itpka/Srcin1/Ephb1/Camk1/Slc12a5/Efna1/Crebbp/Asap1/Ctnnd2/Ephb2/Marcks/Cux2/Nr3c1/Slc9a6/Dtnbp1/Hdac2/Tanc2/Dip2a/Actr2/Dock10/Myo5b/Foxo6/Wnt7a/Nlgn3/Arid1b/Epha5/Nlgn2/Camk2b/Ephb3/Zfp365/Shank3/Lzts3/Spire1/Dhx36/Llph/Pafah1b1/Cfl1/Stau2/Lrrk2/Mapkapk5/Palm/Sipa1l1/Fstl4/Disc1/Dlg5/Abi2/Ngfr/Dbn1/Reln/Zmynd8/Pak3/Iqsec1,61
GO:0048593,camera-type eye morphogenesis,70/5933,156/29008,5.14E-12,1.47E-10,7.17E-11,Epha2/Dll1/Bmp7/Ikzf1/Hipk1/Foxf2/Bhlhe22/Lrp6/Ephb1/Gli3/Mfsd2a/Vsx1/Atf4/Pitx2/Foxe3/Thrb/Sox9/Col8a2/Ski/Naglu/Gdf11/Ephb2/Zeb1/Yy1/Lctl/Rorb/Cited2/Rpgrip1/Nf1/Crb2/Fat3/Pax2/Miat/Slc1a1/Rs1/Bak1/Vsx2/Th/Obsl1/Arid1a/Lrp5/Jag1/Rbp4/Mir182/Flt1/Twist1/Hcn1/Tsku/Tbx2/Hipk2/Fgfr3/Cnga3/Casz1/Dscam/Bcar3/Mir124a-2/Bhlhe23/Atp8a2/Zhx2/Ptf1a/Bax/Man2a1/Sox11/Abi2/Megf11/Foxn4/Ihh/Ntrk2/Stra6/Trpm1,70
GO:0018105,peptidyl-serine phosphorylation,124/5933,340/29008,5.14E-12,1.47E-10,7.17E-11,Phip/Prkaa1/Cdk5r1/Rptor/Akt3/Prkcg/Hipk1/Chrna7/Mapk3/Tbk1/Prkce/Eif4g1/Camk1/Prkd2/Rps6ka1/Sbk1/Ret/Rack1/Mast2/Ifnk/Snca/Hsp90ab1/Map3k1/Src/Tgfb1/Inpp5k/Mapkapk2/Ddit4/Dkk1/Smtnl1/Rps6ka6/Prkcd/Vrk1/Akt2/Braf/Araf/Osm/Ppp1r1b/Sgk1/Lats2/Epo/Tcl1/Tlk1/Calcr/Map4k1/Akap9/Uhmk1/Ikbkb/Hrc/Gfra2/Paqr3/Atm/Slc1a1/Pkn1/Mapk12/Dyrk3/Plcl2/Cdk1/Arrb1/Bak1/Bcl2/Camk1g/Clk1/Oprd1/Stk39/Drd1/Grk2/Sfrp2/Camk2b/Wnt3a/Nrxn1/Pkn3/Nek6/Rapgef3/Pwp1/Tgfbr2/Mif/Lif/Spry2/Hipk4/Dyrk4/Agt/Camkv/Prkci/Brsk2/Csf3/Hsp90aa1/Mast3/Hipk2/Smad7/Lrrk2/Mapkapk5/Brsk1/Rps6ka5/Il6/Bcar3/Prkcq/Atr/Pdgfb/Dyrk1a/Stox1/Ern1/Bax/Prkcb/Camk1d/Stk38l/Park7/Pbk/Mapkapk3/Syk/Ramp3/Mad2l2/Dclk3/Rictor/Mknk2/Csnk2a2/Mark2/Ntrk2/Pdk2/Ikbke/Ucn/Stk32b/Prkcz/Pnck,124
GO:0045666,positive regulation of neuron differentiation,58/5933,119/29008,5.15E-12,1.47E-10,7.17E-11,Bmp7/Irx3/Fezf1/Gprc5b/Eif4g1/Gdf6/Neurog2/Dlx2/Foxa2/Mir124a-3/Fez1/Tcf3/Duoxa1/Foxa1/Rest/Gdf7/Atoh1/Zeb1/Dkk1/Tcf12/Brinp1/Itgb1/Epo/Arhgef2/Trim32/Gata2/Bmp2/Etv5/Hmg20b/Bmp6/Ncoa1/Ect2/Adra2c/Neurod1/Cxcl12/Nkx6-1/Vwc2/Nkx2-5/Shh/Neurog1/Hoxd3/Il6/Lmx1a/Neurog3/Mir124a-2/Timp2/Dnmt3b/Rara/Impact/Ascl1/Sox11/Rnf112/Ngfr/Tcf4/Heyl/Neurod2/Fezf2/Tle6,58
GO:0051271,negative regulation of cellular component movement,117/5933,315/29008,5.16E-12,1.47E-10,7.17E-11,Slit2/Ccl25/Tgfbr3/Apoe/Jup/Ccdc125/Rac1/Tpm1/Arhgdia/Pin1/Bmpr1a/Cyp1b1/Dpysl3/Hoxa7/Dll4/Nfe2l2/Actn4/S1pr2/Adgrb1/Cdh1/Hdac5/Epha1/Nodal/Ptprj/Ndrg4/Foxo3/Serpine1/Igfbp3/Tafa5/Timp1/Tgfb1/Il27ra/Ppard/Has1/Cd63/Prkg1/Braf/Cited2/Nf1/Marveld3/Mcc/Dach1/Cd300a/Gstp1/Trib1/Ccn3/Bcr/Kiss1/Bin1/Acvr1c/Abhd6/Vash1/Wnt11/Igfbp5/Ada/Notch1/Angpt4/Bcl2/Rap2c/Erbb4/Drd1/Ptpn23/Slc9a3r1/Ptpru/Sfrp2/Abr/Trp53inp1/Rin3/Gna12/Nrg3/Mif/Stk24/Sulf1/Cnn2/Jag1/Clic4/Robo4/Ptprr/Chrd/Adipor2/Cxcl12/Eng/Sfrp1/Cfl1/Stk26/Mmp28/Emilin1/Shh/Angpt2/Drd5/Nisch/Drd4/Sema6d/Cyp19a1/Pparg/Cnih2/Dnaja4/Stard13/Myocd/Cx3cl1/Hyal2/Flcn/Pdgfb/Nexmif/Actn1/Dlg5/Dab2ip/Nkx2-1/Ngfr/Dbn1/Fgf2/Zmynd8/Gpr173/Adtrp/Il33/Srgap3/Card10,117
